??(h:m:s:ms),??(V),??(A),D+(V),D-(V),????
00:05:55:590,4.748,0.498,1.9,1.9,null
00:05:55:600,4.748,0.498,1.9,1.9,null
00:05:55:610,4.748,0.498,1.9,1.9,null
00:05:55:620,4.748,0.498,1.9,1.9,null
00:05:55:630,4.748,0.498,1.9,1.9,null
00:05:55:640,4.748,0.498,1.9,1.9,null
00:05:55:650,4.748,0.498,1.9,1.9,null
00:05:55:660,4.748,0.498,1.9,1.9,null
00:05:55:670,4.748,0.498,1.9,1.9,null
00:05:55:680,4.748,0.498,1.9,1.9,null
00:05:55:690,4.748,0.498,1.9,1.9,null
00:05:55:700,4.748,0.498,1.9,1.9,null
00:05:55:710,4.748,0.498,1.9,1.9,null
00:05:55:720,4.748,0.498,1.9,1.9,null
00:05:55:730,4.748,0.498,1.9,1.9,null
00:05:55:740,4.748,0.498,1.9,1.9,null
00:05:55:750,4.748,0.498,1.9,1.9,null
00:05:55:760,4.748,0.498,1.9,1.9,null
00:05:55:770,4.748,0.498,1.9,1.9,null
00:05:55:780,4.748,0.498,1.9,1.9,null
00:05:55:790,4.749,0.497,1.9,1.9,null
00:05:55:800,4.749,0.497,1.9,1.9,null
00:05:55:810,4.749,0.497,1.9,1.9,null
00:05:55:820,4.749,0.497,1.9,1.9,null
00:05:55:830,4.749,0.497,1.9,1.9,null
00:05:55:840,4.749,0.497,1.9,1.9,null
00:05:55:850,4.749,0.497,1.9,1.9,null
00:05:55:860,4.749,0.497,1.9,1.9,null
00:05:55:870,4.749,0.497,1.9,1.9,null
00:05:55:880,4.749,0.497,1.9,1.9,null
00:05:55:890,4.749,0.497,1.9,1.9,null
00:05:55:900,4.749,0.497,1.9,1.9,null
00:05:55:910,4.749,0.497,1.9,1.9,null
00:05:55:920,4.749,0.497,1.9,1.9,null
00:05:55:930,4.749,0.497,1.9,1.9,null
00:05:55:940,4.749,0.497,1.9,1.9,null
00:05:55:950,4.749,0.497,1.9,1.9,null
00:05:55:960,4.749,0.497,1.9,1.9,null
00:05:55:970,4.749,0.497,1.9,1.9,null
00:05:55:980,4.749,0.497,1.9,1.9,null
00:05:55:990,4.749,0.497,1.9,1.9,null
00:05:56:000,4.749,0.497,1.9,1.9,null
00:05:56:010,4.749,0.497,1.9,1.9,null
00:05:56:020,4.749,0.497,1.9,1.9,null
00:05:56:030,4.749,0.497,1.9,1.9,null
00:05:56:040,4.749,0.497,1.9,1.9,null
00:05:56:050,4.749,0.497,1.9,1.9,null
00:05:56:060,4.749,0.497,1.9,1.9,null
00:05:56:070,4.749,0.497,1.9,1.9,null
00:05:56:080,4.749,0.497,1.9,1.9,null
00:05:56:090,4.749,0.497,1.9,1.9,null
00:05:56:100,4.749,0.498,1.9,1.9,null
00:05:56:110,4.749,0.498,1.9,1.9,null
00:05:56:120,4.749,0.498,1.9,1.9,null
00:05:56:130,4.749,0.498,1.9,1.9,null
00:05:56:140,4.749,0.498,1.9,1.9,null
00:05:56:150,4.749,0.498,1.9,1.9,null
00:05:56:160,4.749,0.498,1.9,1.9,null
00:05:56:170,4.749,0.498,1.9,1.9,null
00:05:56:180,4.749,0.498,1.9,1.9,null
00:05:56:190,4.749,0.498,1.9,1.9,null
00:05:56:200,4.749,0.498,1.9,1.9,null
00:05:56:210,4.749,0.498,1.9,1.9,null
00:05:56:220,4.749,0.498,1.9,1.9,null
00:05:56:230,4.749,0.498,1.9,1.9,null
00:05:56:240,4.749,0.498,1.9,1.9,null
00:05:56:250,4.749,0.498,1.9,1.9,null
00:05:56:260,4.749,0.498,1.9,1.9,null
00:05:56:270,4.749,0.498,1.9,1.9,null
00:05:56:280,4.749,0.498,1.9,1.9,null
00:05:56:290,4.749,0.498,1.9,1.9,null
00:05:56:300,4.749,0.498,1.9,1.9,null
00:05:56:310,4.749,0.498,1.9,1.9,null
00:05:56:320,4.749,0.498,1.9,1.9,null
00:05:56:330,4.749,0.498,1.9,1.9,null
00:05:56:340,4.749,0.498,1.9,1.9,null
00:05:56:350,4.749,0.498,1.9,1.9,null
00:05:56:360,4.749,0.498,1.9,1.9,null
00:05:56:370,4.749,0.498,1.9,1.9,null
00:05:56:380,4.749,0.498,1.9,1.9,null
00:05:56:390,4.749,0.498,1.9,1.9,null
00:05:56:400,4.749,0.499,1.9,1.9,null
00:05:56:410,4.749,0.499,1.9,1.9,null
00:05:56:420,4.749,0.499,1.9,1.9,null
00:05:56:430,4.749,0.499,1.9,1.9,null
00:05:56:440,4.749,0.499,1.9,1.9,null
00:05:56:450,4.749,0.499,1.9,1.9,null
00:05:56:460,4.749,0.499,1.9,1.9,null
00:05:56:470,4.749,0.499,1.9,1.9,null
00:05:56:480,4.749,0.499,1.9,1.9,null
00:05:56:490,4.749,0.499,1.9,1.9,null
00:05:56:500,4.749,0.499,1.9,1.9,null
00:05:56:510,4.749,0.499,1.9,1.9,null
00:05:56:520,4.749,0.499,1.9,1.9,null
00:05:56:530,4.749,0.499,1.9,1.9,null
00:05:56:540,4.749,0.499,1.9,1.9,null
00:05:56:550,4.749,0.499,1.9,1.9,null
00:05:56:560,4.749,0.499,1.9,1.9,null
00:05:56:570,4.749,0.499,1.9,1.9,null
00:05:56:580,4.749,0.499,1.9,1.9,null
00:05:56:590,4.749,0.499,1.9,1.9,null
00:05:56:600,4.749,0.499,1.9,1.9,null
00:05:56:610,4.749,0.499,1.9,1.9,null
00:05:56:620,4.749,0.499,1.9,1.9,null
00:05:56:630,4.749,0.499,1.9,1.9,null
00:05:56:640,4.749,0.499,1.9,1.9,null
00:05:56:650,4.749,0.499,1.9,1.9,null
00:05:56:660,4.749,0.499,1.9,1.9,null
00:05:56:670,4.749,0.499,1.9,1.9,null
00:05:56:680,4.749,0.499,1.9,1.9,null
00:05:56:690,4.749,0.499,1.9,1.9,null
00:05:56:700,4.749,0.498,1.9,1.9,null
00:05:56:710,4.749,0.498,1.9,1.9,null
00:05:56:720,4.749,0.498,1.9,1.9,null
00:05:56:730,4.749,0.498,1.9,1.9,null
00:05:56:740,4.749,0.498,1.9,1.9,null
00:05:56:750,4.749,0.498,1.9,1.9,null
00:05:56:760,4.749,0.498,1.9,1.9,null
00:05:56:770,4.749,0.498,1.9,1.9,null
00:05:56:780,4.749,0.498,1.9,1.9,null
00:05:56:790,4.749,0.498,1.9,1.9,null
00:05:56:800,4.749,0.498,1.9,1.9,null
00:05:56:810,4.749,0.498,1.9,1.9,null
00:05:56:820,4.749,0.498,1.9,1.9,null
00:05:56:830,4.749,0.498,1.9,1.9,null
00:05:56:840,4.749,0.498,1.9,1.9,null
00:05:56:850,4.749,0.498,1.9,1.9,null
00:05:56:860,4.749,0.498,1.9,1.9,null
00:05:56:870,4.749,0.498,1.9,1.9,null
00:05:56:880,4.749,0.498,1.9,1.9,null
00:05:56:890,4.749,0.498,1.9,1.9,null
00:05:56:900,4.749,0.498,1.9,1.9,null
00:05:56:910,4.749,0.498,1.9,1.9,null
00:05:56:920,4.749,0.498,1.9,1.9,null
00:05:56:930,4.749,0.498,1.9,1.9,null
00:05:56:940,4.749,0.498,1.9,1.9,null
00:05:56:950,4.749,0.498,1.9,1.9,null
00:05:56:960,4.749,0.498,1.9,1.9,null
00:05:56:970,4.749,0.498,1.9,1.9,null
00:05:56:980,4.749,0.498,1.9,1.9,null
00:05:56:990,4.749,0.498,1.9,1.9,null
00:05:57:000,4.748,0.498,1.9,1.9,null
00:05:57:010,4.748,0.498,1.9,1.9,null
00:05:57:020,4.748,0.498,1.9,1.9,null
00:05:57:030,4.748,0.498,1.9,1.9,null
00:05:57:040,4.748,0.498,1.9,1.9,null
00:05:57:050,4.748,0.498,1.9,1.9,null
00:05:57:060,4.748,0.498,1.9,1.9,null
00:05:57:070,4.748,0.498,1.9,1.9,null
00:05:57:080,4.748,0.498,1.9,1.9,null
00:05:57:090,4.748,0.498,1.9,1.9,null
00:05:57:100,4.748,0.498,1.9,1.9,null
00:05:57:110,4.748,0.498,1.9,1.9,null
00:05:57:120,4.748,0.498,1.9,1.9,null
00:05:57:130,4.748,0.498,1.9,1.9,null
00:05:57:140,4.748,0.498,1.9,1.9,null
00:05:57:150,4.748,0.498,1.9,1.9,null
00:05:57:160,4.748,0.498,1.9,1.9,null
00:05:57:170,4.748,0.498,1.9,1.9,null
00:05:57:180,4.748,0.498,1.9,1.9,null
00:05:57:190,4.748,0.498,1.9,1.9,null
00:05:57:200,4.748,0.498,1.9,1.9,null
00:05:57:210,4.748,0.498,1.9,1.9,null
00:05:57:220,4.748,0.498,1.9,1.9,null
00:05:57:230,4.748,0.498,1.9,1.9,null
00:05:57:240,4.748,0.498,1.9,1.9,null
00:05:57:250,4.748,0.498,1.9,1.9,null
00:05:57:260,4.748,0.498,1.9,1.9,null
00:05:57:270,4.748,0.498,1.9,1.9,null
00:05:57:280,4.748,0.498,1.9,1.9,null
00:05:57:290,4.748,0.498,1.9,1.9,null
00:05:57:300,4.748,0.498,1.9,1.9,null
00:05:57:310,4.748,0.498,1.9,1.9,null
00:05:57:320,4.748,0.498,1.9,1.9,null
00:05:57:330,4.748,0.498,1.9,1.9,null
00:05:57:340,4.748,0.498,1.9,1.9,null
00:05:57:350,4.748,0.498,1.9,1.9,null
00:05:57:360,4.748,0.498,1.9,1.9,null
00:05:57:370,4.748,0.498,1.9,1.9,null
00:05:57:380,4.748,0.498,1.9,1.9,null
00:05:57:390,4.748,0.498,1.9,1.9,null
00:05:57:400,4.748,0.498,1.9,1.9,null
00:05:57:410,4.748,0.498,1.9,1.9,null
00:05:57:420,4.748,0.498,1.9,1.9,null
00:05:57:430,4.748,0.498,1.9,1.9,null
00:05:57:440,4.748,0.498,1.9,1.9,null
00:05:57:450,4.748,0.498,1.9,1.9,null
00:05:57:460,4.748,0.498,1.9,1.9,null
00:05:57:470,4.748,0.498,1.9,1.9,null
00:05:57:480,4.748,0.498,1.9,1.9,null
00:05:57:490,4.748,0.498,1.9,1.9,null
00:05:57:500,4.748,0.498,1.9,1.9,null
00:05:57:510,4.748,0.498,1.9,1.9,null
00:05:57:520,4.748,0.498,1.9,1.9,null
00:05:57:530,4.748,0.498,1.9,1.9,null
00:05:57:540,4.748,0.498,1.9,1.9,null
00:05:57:550,4.748,0.498,1.9,1.9,null
00:05:57:560,4.748,0.498,1.9,1.9,null
00:05:57:570,4.748,0.498,1.9,1.9,null
00:05:57:580,4.748,0.498,1.9,1.9,null
00:05:57:590,4.748,0.498,1.9,1.9,null
00:05:57:600,4.748,0.498,1.9,1.9,null
00:05:57:610,4.748,0.498,1.9,1.9,null
00:05:57:620,4.748,0.498,1.9,1.9,null
00:05:57:630,4.748,0.498,1.9,1.9,null
00:05:57:640,4.748,0.498,1.9,1.9,null
00:05:57:650,4.748,0.498,1.9,1.9,null
00:05:57:660,4.748,0.498,1.9,1.9,null
00:05:57:670,4.748,0.498,1.9,1.9,null
00:05:57:680,4.748,0.498,1.9,1.9,null
00:05:57:690,4.748,0.498,1.9,1.9,null
00:05:57:700,4.748,0.498,1.9,1.9,null
00:05:57:710,4.748,0.498,1.9,1.9,null
00:05:57:720,4.748,0.498,1.9,1.9,null
00:05:57:730,4.748,0.498,1.9,1.9,null
00:05:57:740,4.748,0.498,1.9,1.9,null
00:05:57:750,4.748,0.498,1.9,1.9,null
00:05:57:760,4.748,0.498,1.9,1.9,null
00:05:57:770,4.748,0.498,1.9,1.9,null
00:05:57:780,4.748,0.498,1.9,1.9,null
00:05:57:790,4.748,0.498,1.9,1.9,null
00:05:57:800,4.748,0.498,1.9,1.9,null
00:05:57:810,4.748,0.498,1.9,1.9,null
00:05:57:820,4.748,0.498,1.9,1.9,null
00:05:57:830,4.748,0.498,1.9,1.9,null
00:05:57:840,4.748,0.498,1.9,1.9,null
00:05:57:850,4.748,0.498,1.9,1.9,null
00:05:57:860,4.748,0.498,1.9,1.9,null
00:05:57:870,4.748,0.498,1.9,1.9,null
00:05:57:880,4.748,0.498,1.9,1.9,null
00:05:57:890,4.748,0.498,1.9,1.9,null
00:05:57:900,4.748,0.496,1.9,1.9,null
00:05:57:910,4.748,0.496,1.9,1.9,null
00:05:57:920,4.748,0.496,1.9,1.9,null
00:05:57:930,4.748,0.496,1.9,1.9,null
00:05:57:940,4.748,0.496,1.9,1.9,null
00:05:57:950,4.748,0.496,1.9,1.9,null
00:05:57:960,4.748,0.496,1.9,1.9,null
00:05:57:970,4.748,0.496,1.9,1.9,null
00:05:57:980,4.748,0.496,1.9,1.9,null
00:05:57:990,4.748,0.496,1.9,1.9,null
00:05:58:000,4.748,0.496,1.9,1.9,null
00:05:58:010,4.748,0.496,1.9,1.9,null
00:05:58:020,4.748,0.496,1.9,1.9,null
00:05:58:030,4.748,0.496,1.9,1.9,null
00:05:58:040,4.748,0.496,1.9,1.9,null
00:05:58:050,4.748,0.496,1.9,1.9,null
00:05:58:060,4.748,0.496,1.9,1.9,null
00:05:58:070,4.748,0.496,1.9,1.9,null
00:05:58:080,4.748,0.496,1.9,1.9,null
00:05:58:090,4.748,0.496,1.9,1.9,null
00:05:58:100,4.748,0.496,1.9,1.9,null
00:05:58:110,4.748,0.496,1.9,1.9,null
00:05:58:120,4.748,0.496,1.9,1.9,null
00:05:58:130,4.748,0.496,1.9,1.9,null
00:05:58:140,4.748,0.496,1.9,1.9,null
00:05:58:150,4.748,0.496,1.9,1.9,null
00:05:58:160,4.748,0.496,1.9,1.9,null
00:05:58:170,4.748,0.496,1.9,1.9,null
00:05:58:180,4.748,0.496,1.9,1.9,null
00:05:58:190,4.748,0.496,1.9,1.9,null
00:05:58:200,4.748,0.497,1.9,1.9,null
00:05:58:210,4.748,0.497,1.9,1.9,null
00:05:58:220,4.748,0.497,1.9,1.9,null
00:05:58:230,4.748,0.497,1.9,1.9,null
00:05:58:240,4.748,0.497,1.9,1.9,null
00:05:58:250,4.748,0.497,1.9,1.9,null
00:05:58:260,4.748,0.497,1.9,1.9,null
00:05:58:270,4.748,0.497,1.9,1.9,null
00:05:58:280,4.748,0.497,1.9,1.9,null
00:05:58:290,4.748,0.497,1.9,1.9,null
00:05:58:300,4.748,0.497,1.9,1.9,null
00:05:58:310,4.748,0.497,1.9,1.9,null
00:05:58:320,4.748,0.497,1.9,1.9,null
00:05:58:330,4.748,0.497,1.9,1.9,null
00:05:58:340,4.748,0.497,1.9,1.9,null
00:05:58:350,4.748,0.497,1.9,1.9,null
00:05:58:360,4.748,0.497,1.9,1.9,null
00:05:58:370,4.748,0.497,1.9,1.9,null
00:05:58:380,4.748,0.497,1.9,1.9,null
00:05:58:390,4.748,0.497,1.9,1.9,null
00:05:58:400,4.748,0.497,1.9,1.9,null
00:05:58:410,4.748,0.497,1.9,1.9,null
00:05:58:420,4.748,0.497,1.9,1.9,null
00:05:58:430,4.748,0.497,1.9,1.9,null
00:05:58:440,4.748,0.497,1.9,1.9,null
00:05:58:450,4.748,0.497,1.9,1.9,null
00:05:58:460,4.748,0.497,1.9,1.9,null
00:05:58:470,4.748,0.497,1.9,1.9,null
00:05:58:480,4.748,0.497,1.9,1.9,null
00:05:58:490,4.748,0.497,1.9,1.9,null
00:05:58:500,4.748,0.498,1.9,1.9,null
00:05:58:510,4.748,0.498,1.9,1.9,null
00:05:58:520,4.748,0.498,1.9,1.9,null
00:05:58:530,4.748,0.498,1.9,1.9,null
00:05:58:540,4.748,0.498,1.9,1.9,null
00:05:58:550,4.748,0.498,1.9,1.9,null
00:05:58:560,4.748,0.498,1.9,1.9,null
00:05:58:570,4.748,0.498,1.9,1.9,null
00:05:58:580,4.748,0.498,1.9,1.9,null
00:05:58:590,4.748,0.498,1.9,1.9,null
00:05:58:600,4.748,0.498,1.9,1.9,null
00:05:58:610,4.748,0.498,1.9,1.9,null
00:05:58:620,4.748,0.498,1.9,1.9,null
00:05:58:630,4.748,0.498,1.9,1.9,null
00:05:58:640,4.748,0.498,1.9,1.9,null
00:05:58:650,4.748,0.498,1.9,1.9,null
00:05:58:660,4.748,0.498,1.9,1.9,null
00:05:58:670,4.748,0.498,1.9,1.9,null
00:05:58:680,4.748,0.498,1.9,1.9,null
00:05:58:690,4.748,0.498,1.9,1.9,null
00:05:58:700,4.748,0.498,1.9,1.9,null
00:05:58:710,4.748,0.498,1.9,1.9,null
00:05:58:720,4.748,0.498,1.9,1.9,null
00:05:58:730,4.748,0.498,1.9,1.9,null
00:05:58:740,4.748,0.498,1.9,1.9,null
00:05:58:750,4.748,0.498,1.9,1.9,null
00:05:58:760,4.748,0.498,1.9,1.9,null
00:05:58:770,4.748,0.498,1.9,1.9,null
00:05:58:780,4.748,0.498,1.9,1.9,null
00:05:58:790,4.748,0.498,1.9,1.9,null
00:05:58:800,4.748,0.498,1.9,1.9,null
00:05:58:810,4.748,0.499,1.9,1.9,null
00:05:58:820,4.748,0.499,1.9,1.9,null
00:05:58:830,4.748,0.499,1.9,1.9,null
00:05:58:840,4.748,0.499,1.9,1.9,null
00:05:58:850,4.748,0.499,1.9,1.9,null
00:05:58:860,4.748,0.499,1.9,1.9,null
00:05:58:870,4.748,0.499,1.9,1.9,null
00:05:58:880,4.748,0.499,1.9,1.9,null
00:05:58:890,4.748,0.499,1.9,1.9,null
00:05:58:900,4.748,0.499,1.9,1.9,null
00:05:58:910,4.748,0.499,1.9,1.9,null
00:05:58:920,4.748,0.499,1.9,1.9,null
00:05:58:930,4.748,0.499,1.9,1.9,null
00:05:58:940,4.748,0.499,1.9,1.9,null
00:05:58:950,4.748,0.499,1.9,1.9,null
00:05:58:960,4.748,0.499,1.9,1.9,null
00:05:58:970,4.748,0.499,1.9,1.9,null
00:05:58:980,4.748,0.499,1.9,1.9,null
00:05:58:990,4.748,0.499,1.9,1.9,null
00:05:59:000,4.748,0.499,1.9,1.9,null
00:05:59:010,4.748,0.499,1.9,1.9,null
00:05:59:020,4.748,0.499,1.9,1.9,null
00:05:59:030,4.748,0.499,1.9,1.9,null
00:05:59:040,4.748,0.499,1.9,1.9,null
00:05:59:050,4.748,0.499,1.9,1.9,null
00:05:59:060,4.748,0.499,1.9,1.9,null
00:05:59:070,4.748,0.499,1.9,1.9,null
00:05:59:080,4.748,0.499,1.9,1.9,null
00:05:59:090,4.748,0.499,1.9,1.9,null
00:05:59:100,4.748,0.499,1.9,1.9,null
00:05:59:110,4.748,0.499,1.9,1.9,null
00:05:59:120,4.748,0.499,1.9,1.9,null
00:05:59:130,4.748,0.499,1.9,1.9,null
00:05:59:140,4.748,0.499,1.9,1.9,null
00:05:59:150,4.748,0.499,1.9,1.9,null
00:05:59:160,4.748,0.499,1.9,1.9,null
00:05:59:170,4.748,0.499,1.9,1.9,null
00:05:59:180,4.748,0.499,1.9,1.9,null
00:05:59:190,4.748,0.499,1.9,1.9,null
00:05:59:200,4.748,0.499,1.9,1.9,null
00:05:59:210,4.748,0.499,1.9,1.9,null
00:05:59:220,4.748,0.499,1.9,1.9,null
00:05:59:230,4.748,0.499,1.9,1.9,null
00:05:59:240,4.748,0.499,1.9,1.9,null
00:05:59:250,4.748,0.499,1.9,1.9,null
00:05:59:260,4.748,0.499,1.9,1.9,null
00:05:59:270,4.748,0.499,1.9,1.9,null
00:05:59:280,4.748,0.499,1.9,1.9,null
00:05:59:290,4.748,0.499,1.9,1.9,null
00:05:59:300,4.748,0.499,1.9,1.9,null
00:05:59:310,4.748,0.499,1.9,1.9,null
00:05:59:320,4.748,0.499,1.9,1.9,null
00:05:59:330,4.748,0.499,1.9,1.9,null
00:05:59:340,4.748,0.499,1.9,1.9,null
00:05:59:350,4.748,0.499,1.9,1.9,null
00:05:59:360,4.748,0.499,1.9,1.9,null
00:05:59:370,4.748,0.499,1.9,1.9,null
00:05:59:380,4.748,0.499,1.9,1.9,null
00:05:59:390,4.748,0.499,1.9,1.9,null
00:05:59:400,4.748,0.499,1.9,1.9,null
00:05:59:410,4.748,0.499,1.9,1.9,null
00:05:59:420,4.748,0.499,1.9,1.9,null
00:05:59:430,4.748,0.499,1.9,1.9,null
00:05:59:440,4.748,0.499,1.9,1.9,null
00:05:59:450,4.748,0.499,1.9,1.9,null
00:05:59:460,4.748,0.499,1.9,1.9,null
00:05:59:470,4.748,0.499,1.9,1.9,null
00:05:59:480,4.748,0.499,1.9,1.9,null
00:05:59:490,4.748,0.499,1.9,1.9,null
00:05:59:500,4.748,0.499,1.9,1.9,null
00:05:59:510,4.748,0.499,1.9,1.9,null
00:05:59:520,4.748,0.499,1.9,1.9,null
00:05:59:530,4.748,0.499,1.9,1.9,null
00:05:59:540,4.748,0.499,1.9,1.9,null
00:05:59:550,4.748,0.499,1.9,1.9,null
00:05:59:560,4.748,0.499,1.9,1.9,null
00:05:59:570,4.748,0.499,1.9,1.9,null
00:05:59:580,4.748,0.499,1.9,1.9,null
00:05:59:590,4.748,0.499,1.9,1.9,null
00:05:59:600,4.748,0.499,1.9,1.9,null
00:05:59:610,4.748,0.499,1.9,1.9,null
00:05:59:620,4.748,0.499,1.9,1.9,null
00:05:59:630,4.748,0.499,1.9,1.9,null
00:05:59:640,4.748,0.499,1.9,1.9,null
00:05:59:650,4.748,0.499,1.9,1.9,null
00:05:59:660,4.748,0.499,1.9,1.9,null
00:05:59:670,4.748,0.499,1.9,1.9,null
00:05:59:680,4.748,0.499,1.9,1.9,null
00:05:59:690,4.748,0.499,1.9,1.9,null
00:05:59:700,4.748,0.499,1.9,1.9,null
00:05:59:710,4.748,0.499,1.9,1.9,null
00:05:59:720,4.748,0.499,1.9,1.9,null
00:05:59:730,4.748,0.499,1.9,1.9,null
00:05:59:740,4.748,0.499,1.9,1.9,null
00:05:59:750,4.748,0.499,1.9,1.9,null
00:05:59:760,4.748,0.499,1.9,1.9,null
00:05:59:770,4.748,0.499,1.9,1.9,null
00:05:59:780,4.748,0.499,1.9,1.9,null
00:05:59:790,4.748,0.499,1.9,1.9,null
00:05:59:800,4.748,0.499,1.9,1.9,null
00:05:59:810,4.748,0.499,1.9,1.9,null
00:05:59:820,4.748,0.499,1.9,1.9,null
00:05:59:830,4.748,0.499,1.9,1.9,null
00:05:59:840,4.748,0.499,1.9,1.9,null
00:05:59:850,4.748,0.499,1.9,1.9,null
00:05:59:860,4.748,0.499,1.9,1.9,null
00:05:59:870,4.748,0.499,1.9,1.9,null
00:05:59:880,4.748,0.499,1.9,1.9,null
00:05:59:890,4.748,0.499,1.9,1.9,null
00:05:59:900,4.748,0.499,1.9,1.9,null
00:05:59:910,4.748,0.499,1.9,1.9,null
00:05:59:920,4.748,0.499,1.9,1.9,null
00:05:59:930,4.748,0.499,1.9,1.9,null
00:05:59:940,4.748,0.499,1.9,1.9,null
00:05:59:950,4.748,0.499,1.9,1.9,null
00:05:59:960,4.748,0.499,1.9,1.9,null
00:05:59:970,4.748,0.499,1.9,1.9,null
00:05:59:980,4.748,0.499,1.9,1.9,null
00:05:59:990,4.748,0.499,1.9,1.9,null
00:06:00:000,4.748,0.499,1.9,1.9,null
00:06:00:010,4.748,0.497,1.9,1.9,null
00:06:00:020,4.748,0.497,1.9,1.9,null
00:06:00:030,4.748,0.497,1.9,1.9,null
00:06:00:040,4.748,0.497,1.9,1.9,null
00:06:00:050,4.748,0.497,1.9,1.9,null
00:06:00:060,4.748,0.497,1.9,1.9,null
00:06:00:070,4.748,0.497,1.9,1.9,null
00:06:00:080,4.748,0.497,1.9,1.9,null
00:06:00:090,4.748,0.497,1.9,1.9,null
00:06:00:100,4.748,0.497,1.9,1.9,null
00:06:00:110,4.748,0.497,1.9,1.9,null
00:06:00:120,4.748,0.497,1.9,1.9,null
00:06:00:130,4.748,0.497,1.9,1.9,null
00:06:00:140,4.748,0.497,1.9,1.9,null
00:06:00:150,4.748,0.497,1.9,1.9,null
00:06:00:160,4.748,0.497,1.9,1.9,null
00:06:00:170,4.748,0.497,1.9,1.9,null
00:06:00:180,4.748,0.497,1.9,1.9,null
00:06:00:190,4.748,0.497,1.9,1.9,null
00:06:00:200,4.748,0.497,1.9,1.9,null
00:06:00:210,4.748,0.497,1.9,1.9,null
00:06:00:220,4.748,0.497,1.9,1.9,null
00:06:00:230,4.748,0.497,1.9,1.9,null
00:06:00:240,4.748,0.497,1.9,1.9,null
00:06:00:250,4.748,0.497,1.9,1.9,null
00:06:00:260,4.748,0.497,1.9,1.9,null
00:06:00:270,4.748,0.497,1.9,1.9,null
00:06:00:280,4.748,0.497,1.9,1.9,null
00:06:00:290,4.748,0.497,1.9,1.9,null
00:06:00:300,4.748,0.497,1.9,1.9,null
00:06:00:310,4.748,0.497,1.9,1.9,null
00:06:00:320,4.748,0.497,1.9,1.9,null
00:06:00:330,4.748,0.497,1.9,1.9,null
00:06:00:340,4.748,0.497,1.9,1.9,null
00:06:00:350,4.748,0.497,1.9,1.9,null
00:06:00:360,4.748,0.497,1.9,1.9,null
00:06:00:370,4.748,0.497,1.9,1.9,null
00:06:00:380,4.748,0.497,1.9,1.9,null
00:06:00:390,4.748,0.497,1.9,1.9,null
00:06:00:400,4.748,0.497,1.9,1.9,null
00:06:00:410,4.748,0.497,1.9,1.9,null
00:06:00:420,4.748,0.497,1.9,1.9,null
00:06:00:430,4.748,0.497,1.9,1.9,null
00:06:00:440,4.748,0.497,1.9,1.9,null
00:06:00:450,4.748,0.497,1.9,1.9,null
00:06:00:460,4.748,0.497,1.9,1.9,null
00:06:00:470,4.748,0.497,1.9,1.9,null
00:06:00:480,4.748,0.497,1.9,1.9,null
00:06:00:490,4.748,0.497,1.9,1.9,null
00:06:00:500,4.748,0.497,1.9,1.9,null
00:06:00:510,4.748,0.497,1.9,1.9,null
00:06:00:520,4.748,0.497,1.9,1.9,null
00:06:00:530,4.748,0.497,1.9,1.9,null
00:06:00:540,4.748,0.497,1.9,1.9,null
00:06:00:550,4.748,0.497,1.9,1.9,null
00:06:00:560,4.748,0.497,1.9,1.9,null
00:06:00:570,4.748,0.497,1.9,1.9,null
00:06:00:580,4.748,0.497,1.9,1.9,null
00:06:00:590,4.748,0.497,1.9,1.9,null
00:06:00:600,4.748,0.497,1.9,1.9,null
00:06:00:610,4.748,0.499,1.9,1.9,null
00:06:00:620,4.748,0.499,1.9,1.9,null
00:06:00:630,4.748,0.499,1.9,1.9,null
00:06:00:640,4.748,0.499,1.9,1.9,null
00:06:00:650,4.748,0.499,1.9,1.9,null
00:06:00:660,4.748,0.499,1.9,1.9,null
00:06:00:670,4.748,0.499,1.9,1.9,null
00:06:00:680,4.748,0.499,1.9,1.9,null
00:06:00:690,4.748,0.499,1.9,1.9,null
00:06:00:700,4.748,0.499,1.9,1.9,null
00:06:00:710,4.748,0.499,1.9,1.9,null
00:06:00:720,4.748,0.499,1.9,1.9,null
00:06:00:730,4.748,0.499,1.9,1.9,null
00:06:00:740,4.748,0.499,1.9,1.9,null
00:06:00:750,4.748,0.499,1.9,1.9,null
00:06:00:760,4.748,0.499,1.9,1.9,null
00:06:00:770,4.748,0.499,1.9,1.9,null
00:06:00:780,4.748,0.499,1.9,1.9,null
00:06:00:790,4.748,0.499,1.9,1.9,null
00:06:00:800,4.748,0.499,1.9,1.9,null
00:06:00:810,4.748,0.499,1.9,1.9,null
00:06:00:820,4.748,0.499,1.9,1.9,null
00:06:00:830,4.748,0.499,1.9,1.9,null
00:06:00:840,4.748,0.499,1.9,1.9,null
00:06:00:850,4.748,0.499,1.9,1.9,null
00:06:00:860,4.748,0.499,1.9,1.9,null
00:06:00:870,4.748,0.499,1.9,1.9,null
00:06:00:880,4.748,0.499,1.9,1.9,null
00:06:00:890,4.748,0.499,1.9,1.9,null
00:06:00:900,4.748,0.499,1.9,1.9,null
00:06:00:910,4.749,0.499,1.9,1.9,null
00:06:00:920,4.749,0.499,1.9,1.9,null
00:06:00:930,4.749,0.499,1.9,1.9,null
00:06:00:940,4.749,0.499,1.9,1.9,null
00:06:00:950,4.749,0.499,1.9,1.9,null
